1,2,3,4,5,6,7,8,9,10,11,12
4142,3493,1859,3977,6713,4756,2818,1873,5846,3319,4407,2992
2536,6436,1833,4657,3371,6273,1174,6656,6717,989,3002,4360
2327,445,6238,2501,5738,6520,6427,1772,6878,3328,4248,6859
2366,6561,4718,6597,6801,126,6619,1472,6144,6058,2326,2162
5861,6435,352,4406,6574,3813,2788,3941,180,3663,6492,1844
